0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,ave_change
-193930114.50933892,-9171695.581804346,-108299.54786120473,-134893.90164905408,617.6694524855506,108.59585072836472,-102.41208206177902,11.802813769203741,-0.7941944903514391,6.265245084129327,-4.142356021226661,-1.4381866058244972,0.8040142616871393,-0.07682967912127849,3.2603851521045057,0.8851762113117868,0.33850713231063423,-0.02580497139369956,0.09666666666666668
-196592402.40062085,-9190006.55653345,-228987.92668867589,-81289.67925013926,681.9995675136712,162.99845939467266,-91.53726436840952,-12.997154770787875,-0.5901118590916647,-3.263097053776186,-1.2201293350068596,-0.1901169992090244,2.964248289363567,0.6464844378918292,1.1980440738446911,-0.6852278087174698,0.1067469970885221,-0.10745310105003351,0.043333333333333335
-92237694.02727202,19445616.729308195,85083.63186601299,-304963.6443179034,306.0481228278512,284.02050646908157,-109.13141144372567,-82.93576077940615,33.27251089873556,-20.68084302503449,12.13104949610765,-13.331751955588572,-9.934834468056044,-2.030455525960365,-2.54132910938604,-0.8118361532209486,-0.10936779998955373,0.03794539177304466,-0.05000000000000001
-133710276.48374143,4340662.734069703,-319093.0982067279,-120832.73665483194,539.0532325909957,393.8674776193104,-91.39033204780276,0.7062931946308892,-6.970148436669956,-23.18633630691887,-1.7322315246573343,2.2547374677340413,2.2157896504894525,0.81969851198935,-4.489474488889694,-0.7381840396112045,0.38029616182948434,-0.21419321357167098,-0.06333333333333334
-163714873.03970185,-2722585.3708062978,-344484.03698138025,-78189.45454814837,581.2726449830787,382.85897243510533,-36.22372960096563,26.309897471511682,-0.8745582754133118,-10.905634303087444,-5.846238697232759,7.294648907592265,4.921675099258179,-0.24319925799262446,-2.927314238233522,-1.5595463947984274,0.07364454072810259,-0.2991743914411063,-0.04666666666666667
-158809937.57088843,-1686060.7833668203,-243177.2004316892,-126010.10951430784,508.6382546053352,302.5628180068142,24.430112846578687,-0.745881722524924,2.7622323089207885,-10.847137241068083,6.921092691136951,3.7066606795612045,3.224520950020757,-0.060975388297927084,-2.737824441644776,-1.0386430140499796,-0.5756841742218233,-0.33947592907047675,-0.13
-165471656.21142596,-3168931.9838842284,-457370.13846884156,-33307.32571861579,648.5727402614558,111.30408167571717,94.93777404915285,17.870634446709076,-4.863139733977844,-18.387323763620966,0.09595030660863696,-2.527731596724,3.2218594149137028,-2.5848740223873925,-2.775283042462611,0.024280142851492933,-0.3626317019513531,-0.5176175669860822,-0.1366666666666667
-148950394.30227306,54590.887289024125,68871.46693882986,-267161.55344445125,302.4163091358023,-17.608577625811883,131.299184777221,-19.48751125204024,-5.754148302132071,-16.015092416078307,12.085136422722524,2.1538964928546687,-0.3362736790095844,-0.03775454765129919,-2.714935119754546,-1.2628196107668166,-0.16921539442911204,-0.4570429132964175,-0.10000000000000002
-168740396.06522688,-4092379.356960853,323234.9647863105,-360198.74820498034,155.6475206585583,-132.72932343678247,148.20816161038235,52.23415214173959,3.714340432176927,-7.8835702873884825,7.504146945199111,1.7596029962495772,-2.0445816398936145,2.3855260489595995,-0.6904375318649119,-2.2193949822173296,-0.5087962673138897,-0.3909796724745976,-0.08
-197187658.3771662,-11585172.104861008,-154718.30038618555,-125538.84374747178,581.7882543556046,-191.41957227168257,114.23221745201168,14.989928859948579,-0.21788967606396226,-1.433504926279946,-5.453665240653038,-0.2347933045841094,0.9745292188049893,-3.7394978410922084,-3.332840569662866,0.571824525153617,-0.6863160145633174,-0.3228888056352753,-0.06666666666666667
-198153444.58054,-12801554.685293013,-121292.72272647357,-141432.68613754507,580.9869307228939,-174.7115025352141,70.28396885877619,-16.978728331120415,-1.981658677941355,7.791255049630006,-2.1579013112309138,-0.38122181060425525,2.9016380242788435,1.605570062317774,0.6114529789105202,0.2995428797084938,-1.3382657315307624,-0.16025253512617976,-0.05000000000000001
-180835686.62889805,-6421638.228263836,14072.020090665112,-224870.7342703102,469.6191017648886,-227.64615061558104,59.75872112701635,49.56355536980911,3.01359430316559,6.727986812546379,1.1766239200572994,0.9039257072275885,1.3393627191786464,5.136279852294139,-1.0121268443672007,-1.134805971167403,-0.5704832282293153,-0.126658483970359,0.030000000000000002
-190111416.43902248,-8650033.066374632,-157711.80548141254,-138422.6170352119,640.9267050774134,-228.0635282927855,25.016307505155154,-8.648805274626532,1.8361116517210547,17.162834438679145,-3.0013002978748,-9.246085951266155,-0.6547506418719266,1.2550764499299527,-0.15529331221557577,0.17495742785424684,-1.3094869441173722,-0.016122499660693766,-0.006666666666666664
-193375355.72158575,-9580883.657230036,-59931.326184126374,-176718.82460127733,585.1704994931855,-171.5020056721252,-10.990263269201431,-11.418268620684168,13.312299605032916,14.533771693263354,-8.15398292402666,-1.7908293018137682,-0.671332724935144,-0.00980753619340378,-2.0390483363319407,1.65698872403781,-0.15150597969780605,0.09227876508596558,0.10666666666666667
-204647456.48835915,-13119654.655680696,-235101.2768532279,-83300.23293910248,718.7701021466388,-133.8635514779372,-35.90740653867436,2.729178509612376,1.2073572439007283,28.128383469176576,-4.9376814227985095,-5.078270465286719,4.661010789092697,7.6464818124317615,2.498542228105264,1.547297793925152,0.4467174820760276,0.11260572241570789,0.17333333333333334
-203406932.3700179,-11325017.955186382,-236893.76153757097,-83208.501459723,722.860360756702,-153.37578268471248,-33.17820775751246,31.85667605468361,8.451362126867982,32.07047010147917,2.909072990722711,-3.871137938150126,3.0800056358719297,2.576979572247115,3.6745293394043688,0.07641190203715859,0.6113075765693007,0.0887536416984552,0.12333333333333334
-170296710.94164675,-2618458.990716593,173532.02909309915,-293469.9030669749,407.4427188391505,-31.304525504321493,-69.11074799851038,-62.869975026596556,33.0093919186791,8.497564898902402,1.6027573025584898,-11.479659534227993,-8.45003951384984,-4.034911475148487,2.2626898800351434,3.575742606545208,0.01824608745290429,0.2790101484870757,0.049999999999999996
-165061438.1136047,-2960390.263153214,148826.7752939132,-279349.32584874565,384.3037410896289,106.89126661029734,-96.67975155223193,-33.13067455688234,21.64497277800626,-0.2910599084017881,-9.5138594172561,-3.4108989764864246,-5.5129113896564785,-3.0928050141112045,2.229293542903909,1.7562325360532767,1.757182233335484,0.176290572789079,-0.023333333333333334
-195465402.02991253,-11169100.522790078,-5826.309329922097,-182551.70043161605,472.98783508973116,107.86689078580518,-63.95962021999258,19.319326064526283,7.312503860733778,5.4257554816779665,2.308819470231119,-1.7059662177211896,0.2712325362874379,-0.026536017553807852,0.29743899123522793,-2.2897838933931864,2.5890069156508484,-0.00039716591298351013,0.043333333333333335
-159883028.93751338,-370804.4281930097,-213377.44448113043,-136180.86453535582,528.5449209382713,146.97808850440137,-66.83396416687572,-46.03294066849976,11.862179753460278,-1.3876919118395266,3.663268306740865,-6.255764684489175,0.9692769447963343,1.4972083813615007,2.962601250399652,0.6500420682842671,0.2164634397567648,0.06471410674706314,-0.04
-168853882.76408717,-922195.5373376145,-137660.90238942698,-151664.6350700671,424.7581061666796,179.37307784781268,-47.31681645114409,-1.6710847530764215,-1.8673092523369323,-6.857454073002481,-4.552632851622737,3.276802359224038,2.0818871393710743,-3.6273817869236473,0.9641282750779936,-0.5659574736596714,0.71708625513483,-0.08659998822683482,-0.05666666666666667
-174501222.2592593,-2323823.5923264357,-408044.4341791762,-37540.84160049437,603.9162476072888,122.77533025316745,-12.227648867525614,22.74459268293748,-5.564150780653181,-7.580149966657808,-3.295676391872923,-0.8864072883334405,4.048204208797095,-3.473626298773704,-0.04570619439074298,-0.3675559905798843,0.82593605148284,-0.19116147109453757,-0.03666666666666667
-182442115.7617852,-4322769.838137531,-288676.32348476205,-74870.13090640544,545.0108420532283,126.64067176890785,0.20598559348424095,0.521628407306324,8.108793635627643,-1.4699895510256065,7.946008662754627,-5.468793266851589,0.5068963089647117,-7.950362615571159,2.1913643119358306,-1.7172361923430914,-0.5782172799533216,-0.13783401803760317,-0.036666666666666674
-198182389.2426815,-10699194.076049842,-303156.2286085222,-56779.94468120745,609.1888061162801,114.42041851726525,16.333563212079486,9.232904293908197,3.080422349600937,-6.038381864789249,-0.177337175005445,4.522583787991146,2.3090150721511193,-11.59725626428981,-0.17925782450731262,-1.4257512621074342,-1.0646501585091588,-0.19977113192758775,0.08333333333333333
-191913948.92809275,-10400842.022056809,-246666.54308008717,-90891.79382529113,579.6125130267625,-6.243872313125906,58.23004503946035,-4.121079778196646,1.2400537633467432,-8.055385821492335,-0.6286012121162787,-4.049858351009202,-1.0121261285231475,-11.059701073802595,-0.6422474399665125,-0.6427230111985918,-0.6981035121351178,-0.24180213944829773,0.08
-190861170.5435315,-8626357.970652157,-167185.93478784972,-121864.17332556982,498.309954614294,-114.73006957428449,78.0409239971739,-12.829505885070649,3.317076624119232,-2.359883050669375,3.285411794273651,2.614642357922603,-1.1157178645196066,-16.025137665450973,0.42599404305607486,-1.2284302100285427,-0.5058388157726726,-0.23602190707162563,0.09666666666666666
-159830192.98134533,2819938.2473394466,232092.32635465538,-302624.3263267003,156.9979338858331,-12.715864418860642,23.238966317003417,-33.863395149122546,2.9185240951973506,-6.135190085715871,1.8600696435064874,-2.985154843280828,-8.597481008889728,-19.3850580634685,4.049062305030089,1.1661912034822326,-2.0937664398111053,-0.02994127402975755,-0.013333333333333334
-183477094.57355374,-4348588.73384267,-207795.0901146524,-100151.46661534699,445.58065145079706,61.798023905094816,-9.90022100603804,3.5351089784086103,-7.999513364659754,-7.728136641265422,-2.1168650420087713,-1.5283442701169265,-3.949061625332464,-21.909890104963974,-2.66792446339702,-0.448240007213331,0.33411408770604734,-0.12080781460913259,0.0033333333333333327
-190340190.66480625,-8696087.210484572,180068.62680911797,-254243.64948552437,246.16469191832326,113.54074933804635,-7.801764543479752,-4.55840547969812,6.648221275512895,5.996524172468176,-6.946587516628874,-0.16706818611337637,-8.073488079593318,-20.982454922621457,-1.6005131744033758,-0.04127047954025418,0.8806948997144762,0.017560898931827638,-0.023333333333333334
-177776006.45338884,-2216066.482171796,-82022.72336448621,-152988.9378506947,370.11327344893584,106.81666048477884,-6.788089570851499,26.642788156679153,0.7187432185949159,17.689638172561263,2.8175477239888,-1.068222645661968,-5.822642881866098,-23.582636304518733,3.982520368090137,-0.5092888665781503,-0.4832943168051967,0.002790415178258389,-0.06666666666666667
-181149573.4934716,433897.32776356017,-117939.58829374898,-126113.77595328455,383.47265141166076,126.98952351224249,-6.760186720729753,-0.7079092170712759,0.4973910860442626,1.4844233006653393,-5.20666852911654,-2.6724116436551455,-7.281122737334901,-26.18715274918367,-3.6028494633245347,0.22219299389897298,0.251878372526806,-0.05317701292449334,-0.06999999999999999
-169040282.5121415,7164948.533805846,-252326.01580116313,-80823.35617902521,411.82953431463557,73.13534483943641,11.999817115027566,20.61488155216574,2.2644322606101133,18.38785657932618,4.062534463135265,-7.2600991678816085,-5.908606487830535,-23.81925464754845,0.6701681725414965,-0.47101071619136214,0.39080193764670584,-0.0432265332758764,-0.016666666666666666
-174150578.6282503,2471592.332318399,-303196.3583278611,-69047.5221490058,532.9436241887453,-49.089426825691184,53.717094275704945,46.2588972689744,12.017231126685838,20.54319175456997,6.728664341384718,1.5520603094227388,-2.105296452606778,-19.199842297511367,2.843547109016415,-0.7226863896585112,0.23020220381743114,-0.06967772920660793,0.04
-200990795.95443493,-9074465.533051932,-172100.95871923276,-100740.36732138437,579.467713723892,-81.70558607835494,57.9838400515333,4.85262759675816,-1.0419963647660782,12.803085971615022,-3.817470987883535,-1.3285300220302299,-2.4744050405161944,-15.296577292391419,1.7546783083235151,0.5670571780628776,-0.42245330411597576,-0.06519183378784704,0.12333333333333334
-193962218.1966278,-5563719.298223842,121882.84607963244,-219227.61579872493,372.14039577516246,-62.0715202409775,38.072266118335705,-7.520084914185437,-0.6510021825606345,1.596474598052063,1.055103850773541,-4.715447320648989,-5.565161248052307,-12.54580870232366,0.8850988112367356,0.4526550283530766,-0.6342096215482175,-0.0008645390068234806,0.11666666666666668
-194248117.23981678,-6640168.855011308,-21890.210903352312,-165443.0588790322,470.8122222435771,-37.794684459856775,16.14970108598586,-10.47586244805853,-2.1628377382833572,-6.120475716241266,-3.236833449604776,2.7106507692370596,-1.1090662390989792,-9.199694919918452,-0.7069049223969261,-0.3936779606226199,-0.500564496739236,-0.005710977714257617,0.11666666666666668
-164852490.05619,1115796.2869425712,841926.7150262111,-516581.8249613766,-101.23281865116078,133.7922179452823,-27.890552112186704,-41.092241120776684,8.425453871395947,-15.838702954843848,1.4601135750471776,-1.970570401049665,-11.165440831041257,-6.258291980314455,-0.35917448414768377,0.5352890429348423,-1.327622064332739,0.20706692092489865,0.006666666666666668
-174015351.83111855,-136287.38362829015,195178.27381126813,-252568.258931462,242.04116851265638,260.0974079342473,-60.707381672415266,-9.334116976526232,-1.3531639167116238,-20.46487469356255,-0.49210179228198064,4.471566626802588,-1.3191148630462972,-3.793279112621978,-5.81067583925491,-0.08296826477944054,0.4332913837389315,0.10171315814701226,-0.04666666666666667
-179084367.58825192,-2690231.659902308,-70765.68846522357,-149807.7689638712,409.15796882264465,344.00259913835606,-57.68696657434793,11.001306642591928,-2.182463423088855,-10.913739663219609,-2.4872194866254387,0.2060523901035135,2.0419460388753365,1.326735485765713,-3.3729879746102407,-0.037461889837665095,0.1542444353466618,0.09067740976497796,-0.05666666666666667
-178810380.1076708,-3125342.6677671187,-181731.8531399303,-110324.5324264372,500.70982507145305,351.1503321398724,-25.38690490053712,20.501056792927123,11.724560630768735,-7.6782118228507406,0.9753157368773971,12.211323026893991,6.581863501806107,3.1334452400093955,-3.429177374631808,-0.6557856597593642,0.23487137842526026,0.046516098025990736,-0.07666666666666666
-191071875.67632815,-9082936.046653949,-195990.64972937637,-100060.84389010652,549.3978888999573,303.63979752359506,22.773159635150883,4.420339543783135,2.99706030479176,-1.0109554013615754,-3.1495460256598,-0.2169613506041497,5.10373289734963,7.513873247005381,-3.103221639988432,-0.7907292682709365,0.12000128789218237,-0.03342468794177614,0.016666666666666663
-185167295.3022632,-4430403.827390323,-215956.72280645266,-91386.29527880684,558.5757439680807,254.67989398683395,49.9895889268801,45.368342600125835,0.45772083231227234,-3.4822499022851527,-6.8375558060195445,0.5509716788791484,5.077438493404268,7.119875247194681,-2.7758546938800395,1.3059729154535393,-0.17898743220520535,-0.09259960307415455,-0.043333333333333335
-200659717.91815326,-8587565.917420706,-135748.39744063784,-107021.46293007242,553.08509065872,91.91428605715487,109.35518981860906,-0.014633616980176086,0.2867307139648682,6.198164025536722,-4.141998888466825,-3.337930565083008,3.309111089384079,4.912495793862476,-0.9757412111905829,-0.4487229235655533,0.24133243130521168,-0.1698390185360394,-0.003333333333333336
-196766555.35359898,-8324019.479623906,10301.369402406894,-168444.13613623526,465.5025452865091,93.93358911925984,94.13443995221348,-14.896558112755761,0.828433911735152,-8.949423346487931,-2.122250362339206,2.725942967424131,3.4467646655779136,4.333797267646072,-0.2560925109033996,1.7264078816316095,-1.0366104925666215,-0.11030392285022506,-0.10333333333333333
-192166491.48213154,-6208462.252960813,-220119.73548284365,-84522.80372847855,596.7121837791951,-75.42029876163743,125.9663293469587,34.998402267927666,3.8397761722287416,-14.322840947870066,4.923712346427162,1.7353909462470316,5.3716274002733755,5.049248236519643,-1.4570852185144092,-1.0678752824638973,0.18358131088578988,-0.24054555288379822,-0.049999999999999996
-206807623.61543086,-11737303.630835872,-241890.92157454955,-64426.28158046271,674.7869120002906,-129.27514719948272,110.24956104586367,-17.109006525154665,0.25351228417569843,-8.840837551970218,-3.2192279330399023,1.4498539058101734,3.449436050769431,-1.5037370361066353,-1.8768229496941407,0.16030577997430473,-0.368344311054868,-0.1583959483744357,-0.06333333333333334
-204400284.9252148,-10424481.473655334,22774.885432156992,-172319.47579494253,507.32143159490954,-201.80082507544245,104.2809869263397,22.77239274809986,-0.372139592559812,-2.163810192783911,-3.677900078434071,-3.6363346236076666,-1.3606197635125166,-2.6189657292810984,0.18924863055054225,-0.5494465076121925,-0.33927655712906146,-0.10292840293957191,0.0
-205179331.8646576,-11067556.397317445,-56485.96805234808,-145147.40884843594,607.1800646042179,-191.4953022946916,61.50743857850841,14.704608592668137,4.256049191661463,4.111313645150856,-1.7427764972627784,4.69383241664496,-0.9973940367031096,-8.180681682025991,-1.9595859921508803,0.7136853799055813,0.04630164501667754,0.023036682781623834,0.049999999999999996
-208242497.4619934,-14110474.721613433,-156593.22894460245,-105504.67879644803,720.392582251314,-196.85589651847485,33.53196687335676,-6.513588132160571,6.785341814888157,22.57803425061451,-4.094632764524883,5.02721552425949,0.8754878271369835,-5.653312368935106,1.9773887500655802,0.2996437717081161,0.2537849349144614,0.14366961230052985,0.06666666666666667
-212048991.5928586,-14771729.509724757,-100842.4815432956,-119600.72347225959,683.4612003319293,-165.26527818706245,4.009565104236877,7.426301625340236,0.5531209755118374,20.988543438992874,2.195881957675935,-1.454788223617591,-0.9880378049558468,-6.109266664729263,2.954687532394419,1.6942364141282884,0.1378526255167215,0.19728702627556294,0.06666666666666667
-200722610.9733287,-9698717.26772912,-179832.82486517465,-95543.95964060414,702.2750848291572,-99.97127785288828,-35.041799067793946,-26.4352350801874,16.56335068923715,16.37313925283507,-2.6918192863099333,1.8182750763212494,-1.5257259490584556,-9.969977412525976,3.042892567732444,0.891210647317197,0.25081906015291733,0.26217384428584734,0.016666666666666666
-210022196.7858412,-12535554.676076699,-121001.11473558848,-106624.53427744616,672.0768008791775,-49.07703150844657,-45.49786022916997,17.511442551640304,-2.6728795113769355,9.954095856536503,-8.132124630299863,1.4443512928681301,0.17229241968931397,-5.28720527319836,3.1498583284929436,0.5201926156817901,0.2911824041055938,0.1865355204404345,0.026666666666666672
-202850428.90149984,-10308056.438074607,-139118.5321115445,-105990.01099708192,669.873848867929,6.123898201441129,-57.953752355951075,-13.987835863251581,-1.043751411366724,1.3579789470304016,1.196990811475131,-4.0653117378644845,-0.5526641939932019,-2.8692863748456574,0.789450872764181,0.3879321695863188,0.3309641238603705,0.19846430824555233,-0.03666666666666666
-210987501.02277917,-12828267.58329507,-110952.38836610099,-109443.95330569225,666.0019639219736,27.753006150067307,-48.39512975104785,12.815762044925842,-3.896462475938753,1.860675058563561,-4.038236665933995,-0.6884147493945719,0.4971228086800061,-2.41775192654286,1.945433308325996,-0.4055113752984162,0.13706650029901152,0.13993813336616714,0.003333333333333336
-199246526.99863455,-6643086.395500126,-190996.34093243457,-83076.40028190154,709.1784999059636,43.19820337017401,-46.43394547153842,34.789434526991435,-1.694015665992836,-9.250203081549072,-1.0385885741428813,-0.06448089809250643,1.3748848961943916,-0.08876506780936555,-1.749081268982057,1.3589700713038464,0.6975901813850689,0.10880129461335823,0.09666666666666668
-206541601.4426819,-8964953.963417249,-200330.34184840065,-72680.40225365214,778.8203626811547,3.749552029192126,-21.56028973419936,22.787882381536857,-1.2546781186448352,9.675972960710288,-5.484838322752005,1.7576572169132425,2.9052534694928887,2.6034341116883932,3.4633945497224747,-0.8892314577000184,0.3289831357002944,0.09467564298386845,0.15333333333333335
-208170330.2918812,-8989736.28690187,-65804.39414626133,-121075.66328579216,716.626488685352,-0.6578470657736403,-11.6332949716583,11.8534831112536,-3.448890540821736,-8.274068541230333,0.30682743307041976,-2.803034208032279,-0.5310508320955816,0.6071443762351723,-0.13909868515389032,1.2012300917180845,-0.038748910857254334,0.06369724758120657,0.17333333333333334
-200187258.78476924,-5640812.644732407,629517.5210996814,-373437.4864117678,308.66279427720104,85.91503146197392,-23.2019202521484,-19.620692154101025,0.10279933696398798,-21.19500341019356,-2.4754943035316983,1.18556770772533,-6.365558844995897,0.7925219584718904,1.1496215023058474,2.2790077051549282,-0.29478664704538915,0.1492386747165029,0.13
-193119066.66480228,-4830077.366049309,516995.0409708832,-332285.6669778856,392.2616368666984,162.29493223949527,-34.89070289067965,29.09116335559344,-3.2856464319990772,-33.54776922785857,3.0103580745696843,-0.8449860303776165,-6.12705728631384,2.606984101478985,-1.4650459700352176,-0.016269833063326317,0.4456172604303854,0.047008967526092085,0.15666666666666665
-192678819.18296516,-4256387.059873859,175800.38542240264,-211632.8703394971,598.9631479368978,228.6444212081903,-41.47401050603404,-15.12625178261519,4.708031417828795,-38.65850301407104,-2.94329693319331,2.2538914494505873,-1.5337464597267578,5.886319582178901,-2.2165717053595317,-0.03291288647242429,0.05866156685711427,0.06266831942777208,0.08333333333333333
-124716071.12120585,18066392.785364687,465860.1985853328,-343267.5510832691,312.28784507940514,389.4537293546292,-77.392370875978,-59.2824651458227,27.595352958807865,-41.09997843030118,1.3990081157784975,-3.991584555571139,-6.150576627429561,11.417515906407719,-3.9271103940704912,-1.332907435019783,-0.006206979513690425,0.21341691979092328,0.06666666666666667
-169068737.79112595,2359414.8502173754,160319.98544268013,-204755.20811189138,492.41873636033415,590.7071120096397,-82.81091162000551,16.691107752410723,-6.207160266769904,-35.605771672028894,-2.085106531661563,5.407106655286736,1.1867965421712197,10.019064419553029,-4.892812048752253,0.32955030153033116,-0.06844872340799484,0.08431656744184464,-0.01
-130213090.719764,16065520.236443328,144212.08418770912,-223997.52159407758,416.7407078110107,627.0387078343824,-44.436854268562605,-25.0981072660156,12.049180944852877,-20.844526343688607,-0.15127204657293467,0.8164366609837688,-2.2104338403298387,8.04741028373706,-5.404751627240215,-2.683182952774183,-0.026477801521943296,0.06414643008010933,0.013333333333333336
-130642775.76141432,16649988.332597999,320631.9283299025,-274972.8481998756,258.7688662962197,730.8479243027282,-16.947265880225082,-10.628503395219886,-2.8225529159638367,-16.097517217204697,3.0385187240261646,2.232618360058919,-2.0480254721518487,7.333880485611169,-5.639247973524215,0.09256432285774127,-0.8502381337245951,0.01822501172589922,-0.006666666666666668
-154442944.72651675,6565612.5679886555,-433794.5676137865,-15208.520313343854,694.567248211777,674.5839965004659,52.65551690541492,22.62666929338771,-0.2887582496552892,-8.204842333310346,-3.0233097567416927,-2.0419398593215,2.118650714080904,3.945244369602432,-4.6690607835191225,-0.9959320994577692,-0.6077950083083858,-0.1868349455840126,0.15333333333333335
-171841783.96067235,771421.395189097,-118908.09141058943,-112894.71483626975,535.5664276982967,343.4034534875771,199.58280925966687,-9.757806247311036,2.2097273471403542,-14.765437095012743,-1.832939927347962,2.474595507031465,1.5278486900897394,2.8971612460100977,-3.9396668652733573,0.5510513290858605,0.327119737772561,-0.3894612360619067,0.11
-179506663.49440977,-1487309.8877670742,200308.09797885572,-207473.45215613997,384.6075788696833,186.63520351202152,234.83637186610844,22.64510545060334,-2.3856398487259542,-21.977094787503834,-0.05776467385774215,1.8675256845683417,-0.7789467530594889,2.2781374118734896,-0.5394345810348954,1.6188435447685396,-0.23947663858927185,-0.41135003250383595,-0.033333333333333326
-74739826.56310031,32696153.006490633,216242.77218618797,-259696.50879848265,234.792607606703,134.74781157066624,181.48985914613945,-110.41619677737054,42.816605573589975,-33.95885960604281,3.737844216314363,-5.2687276249284745,-5.845328206242501,3.642072418177589,-0.999598613820552,0.7987647749346786,0.05206331276911584,-0.1424103517683386,-0.13
-90211135.32225215,23292580.555603135,65945.34878385287,-206084.2422176835,251.83302510632942,26.79768661120175,194.5892283661481,-17.07175114165352,-15.869475011646374,-24.932055709914504,0.5177955081584942,-0.985990731373341,-2.695354574405881,-1.1438100532058704,-2.709049220043361,-0.6531241270309951,1.8596124088658652,-0.3210131005963705,-0.03
-110120297.24571592,15198938.260056742,707931.199992953,-436736.8769090397,-103.3390425213434,-102.05997635388988,214.47753264838005,-9.348522453027043,-0.5561921158887371,-11.352617974426114,1.2789425159296604,-2.672758610854619,-6.6048738710704455,4.322089906371378,-0.7462928696388663,-3.1465794152352085,1.1691870493707541,-0.16097048773420228,0.07
-147421115.52571797,2830140.6291533853,875362.4805312839,-488070.3032084681,-182.53904098552368,-128.34667874382896,186.5997081919679,-8.73419090844512,-9.81996422319399,-15.144462034481792,-0.9773437075765377,-1.0549270860337903,-6.454894024190969,3.2280252143080475,-0.43276765303355924,1.2310567773215328,-0.1896474552971418,-0.010454320317644056,0.08
-141059452.887716,4424602.964504116,117054.70274150014,-221902.95757416327,251.41460383447622,-118.01043969660485,118.97685098811499,-13.73297588364309,1.4064916510028245,-18.42260152400588,-4.1298539530311915,3.9724252230697914,0.25213675803723185,1.0611961718825722,-0.3207477838111942,1.8900474502484665,0.2773450223432362,0.09873655710815638,0.2133333333333333
-135081669.7928136,5062948.2783962935,-245851.12942065005,-104822.00508984203,446.03233065909757,-119.73596555169163,78.6282914414913,14.821680219790654,2.3730935197180894,-12.437908457885346,8.053690820255868,-8.152503632288457,-1.6536232746562654,-2.2586216332549,-0.21460849927120035,0.1690660444525429,0.9358183886186795,0.15525686096953076,0.5666666666666667
-163049940.43102393,-5596683.829059401,-149570.31844670788,-121800.03560255578,466.9791391170743,-68.15251324713061,45.93381982605841,-12.642716794114246,-3.981193751491518,-11.245921819391032,-2.0977069224204263,-5.6532143594213915,-1.3664835871127041,-2.467606544383003,1.5368163572642968,0.9041359152448544,0.05610338790396582,0.24672811069407957,0.7366666666666667
-87218773.23024626,20046693.90387669,983406.4768078281,-470895.29209793045,-158.27144463065343,23.23301466740995,-6.4865087035187665,-64.55076569900619,25.647101508028257,-23.309670811331642,-0.4576797470673052,-0.8171586036645984,-10.012304357758762,-1.1373031496511765,3.1563485539967417,3.1138727143216416,0.47455804379802935,0.49562202794845023,0.5233333333333333
-93758220.89943594,14073550.2075526,-877989.2746501364,92723.90649050305,497.9670074734996,364.99938655512767,-118.6352180898944,-3.2902049384998793,-5.57201111600764,-25.556570836355462,1.1518988160710795,7.624197690118041,5.6893434217128,-11.41685760232932,10.737459153689326,8.151917229355554,1.1513910031739245,0.5063821725044849,0.2733333333333334
-76709169.86498557,20133293.133314498,5693385.230031309,-1257525.8292953856,-1705.113970156161,524.7949349205714,-107.52692074593271,39.77569177636585,-19.48812574381793,-22.585135909795305,5.1682176119267025,14.32567456702787,-21.60398787091841,0.5601615621770629,12.436840746720588,2.8943623817636404,3.5163320624717427,0.423711829320588,-0.02
-116400831.4608513,9948485.71037478,872989.9145294601,-265577.62818955095,-99.83565782867554,818.3860176603295,-114.74510124357525,13.56513739122312,1.5058260566220187,-17.230825184123642,-3.5175430080494947,6.746699001474766,-2.2453371117961343,-1.5077789043290912,8.095417353066892,-2.359075952184036,3.8249988394489347,0.4594770673515642,0.12333333333333334
-60057496.95476287,22450152.05086403,1919322.6702624294,-451319.6352767485,-329.41610208291394,898.3127763914256,-69.64554522040397,49.80340041483562,17.837858516877038,-13.508920686571274,16.47727003002416,-10.79553582181055,-12.201754941197803,2.2113680988029385,6.488255480333365,0.9287021725460632,3.014190153837824,0.4975239252873786,0.08666666666666667
-144830745.4545532,-1209759.2700755766,413046.65479762794,-171834.971218114,125.84513718327776,1000.5928927512754,11.638707826056903,33.92875691197066,1.9819078922982907,3.2618513132287372,1.9559897728142626,-0.6471817597670182,-3.3659337807547565,-1.3630504056340866,5.201504301143198,-2.6248711614025293,2.036283888959062,0.37255447013130905,0.3233333333333333
-94221570.35922278,6686773.5788330175,927039.1356484052,-274363.105387022,54.04830777025421,1165.1161262485784,15.993909348202482,-43.30872969573963,27.104439274429204,3.7798829292833145,3.907088451846317,-2.5669171936078645,-5.803924241582225,4.617866677070932,6.805282960164909,-1.0762863897272554,-1.3269756442510452,0.5008531886036802,-0.01666666666666668
-79892481.56179269,13020831.932699759,829914.9209134035,-213058.6277509954,62.974640752945255,1690.8981133449827,-72.27522131692136,24.13969761228956,7.637025842691131,9.041594002821487,1.6650828019973858,4.633198167187818,-1.8287962077937552,7.784392116515712,0.4345871231765309,-2.4127318456636244,-3.6723935342383536,0.5633362046679062,-0.08333333333333333
