ts_code_x,trade_date,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,ts_code_y,close_y,open_y,high_y,low_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y,ma,data_dif,data_dea,data_macd,kdj_k,kdj_d,kdj_j,bias,rsi,roc,psy,ave_change
000002.SZ,20140331,8.16,8.22,7.96,8.09,8.12,-0.03,-0.37,678971.19,546825.5785,000001.SH,2033.306,2043.045,2048.134,2024.185,2041.7120000000002,-8.406,-0.4117,94356536.0,71573688.75,7.832499999999977,0.21385352702861482,0.15378261849395636,0.12014181706931693,266.01230202459624,259.94487957875873,278.14714691627125,3.2875837855093932,60.91954022988506,6.922126081582195,50.0,0.003333333333333327
000002.SZ,20140401,8.08,8.18,8.05,8.08,8.09,-0.01,-0.12,525249.42,426237.4174,000001.SH,2047.46,2031.005,2050.681,2028.096,2033.306,14.154000000000002,0.6961,83286576.0,64512636.953,7.87833333333331,0.2171071690746409,0.1664475286100933,0.1013192809290952,246.0284033699328,255.30605417581674,227.4731017581649,2.5597630632539556,67.51592356687898,3.960396039603964,50.0,0.009999999999999997
000002.SZ,20140402,8.14,8.4,8.11,8.29,8.08,0.21,2.6,1286559.48,1069009.7968,000001.SH,2058.988,2049.423,2060.778,2046.7420000000002,2047.46,11.527999999999999,0.563,102658525.0,77940636.053,7.922499999999977,0.23393429980500713,0.1799448828490761,0.10797883391186208,211.47656269859928,240.69622368341092,153.03724072897597,4.638687283054881,67.09677419354838,8.323281061519898,50.0,-0.04666666666666666
000002.SZ,20140403,8.3,8.39,8.07,8.1,8.29,-0.19,-2.29,986366.92,810649.9503,000001.SH,2043.7020000000002,2063.4970000000003,2066.007,2037.4470000000001,2058.988,-15.286,-0.7424,108618421.0,79480900.734,7.964166666666643,0.22929533613444075,0.18981497350614904,0.07896072525658343,180.7693213689587,220.72058957859352,100.86678494968913,1.7055561368633263,65.8227848101266,7.407407407407403,50.0,-0.016666666666666666
000002.SZ,20140404,8.1,8.15,8.01,8.11,8.1,0.01,0.12,642858.71,519860.626,000001.SH,2058.831,2037.5520000000001,2060.104,2035.221,2043.7020000000002,15.129000000000001,0.7403,83189056.0,66368648.236999996,8.014999999999977,0.22384548897220746,0.19662107659936076,0.0544488247456934,161.37309596640264,200.93809170786324,82.24310448348149,1.1852776044918556,70.46979865771812,7.398273736128233,58.333333333333336,-0.02
000002.SZ,20140408,8.05,8.23,7.94,8.15,8.11,0.04,0.49,961185.04,778608.4121,000001.SH,2098.284,2054.53,2102.452,2052.9,2058.831,39.453,1.9163,133370983.0,107966361.324,8.06833333333331,0.22021560314456323,0.20133998190840127,0.03775124247232392,152.74335430018257,184.87317923863634,88.48370442327507,1.0121875645530716,71.05263157894738,1.7177914110429517,58.333333333333336,-0.06666666666666667
000002.SZ,20140409,8.16,8.19,8.02,8.05,8.15,-0.1,-1.23,929854.18,749184.3228,000001.SH,2105.237,2100.651,2108.75,2095.64,2098.284,6.952999999999999,0.3314,105340471.0,87366776.078,8.071666666666642,0.2068848880015981,0.20244896312704064,0.008871849749114924,130.6577316956173,166.8013633909633,58.37046830492528,-0.2684286599212269,51.78571428571432,-0.1242236024844694,50.0,-0.04
000002.SZ,20140410,8.04,8.08,7.82,8.05,8.05,0.0,0.0,1601694.56,1271310.0545,000001.SH,2134.3,2105.876,2146.67,2098.0789999999997,2105.237,29.063000000000002,1.3805,156789609.0,129842345.861,8.07083333333331,0.1940829329693452,0.20077575709550158,-0.013385648252312754,116.59233395092444,150.0650202442837,49.646961364205936,-0.2581311306140521,49.53271028037384,0.8695652173913078,41.66666666666667,-0.09666666666666668
000002.SZ,20140411,8.0,8.01,7.89,7.95,8.05,-0.1,-1.24,775951.71,616719.7939,000001.SH,2130.542,2130.368,2138.651,2120.179,2134.3,-3.758,-0.1761,131768359.0,111636809.84,8.068333333333308,0.17386393192732985,0.19539339206186726,-0.04305892026907482,100.53524017780933,133.5550935554589,34.495533422510164,-1.4666391241475978,48.62385321100916,1.2578616352201324,41.66666666666667,-0.02666666666666667
000002.SZ,20140414,7.95,8.01,7.83,7.93,7.95,-0.02,-0.25,530246.83,419179.4379,000001.SH,2131.5389999999998,2127.409,2134.4339999999997,2116.61,2130.542,0.997,0.0468,102077853.0,86591714.588,8.074999999999976,0.1544460372997989,0.1872039211094536,-0.06551576761930944,86.32173906590792,117.81064205894192,23.3439330798399,-1.7956656346746365,54.08163265306123,-0.6305170239596559,41.66666666666667,-0.06
000002.SZ,20140415,7.86,7.91,7.7,7.76,7.93,-0.17,-2.14,758813.56,590811.5706,000001.SH,2101.601,2125.902,2125.902,2098.15,2131.5389999999998,-29.938000000000002,-1.4045,107531151.0,91135360.828,8.056666666666644,0.12391126473065217,0.17454538983369333,-0.10126825020608232,67.07163556774807,100.89763989521065,-0.5803730871770654,-3.6822507240377904,39.21568627450975,-4.639175257731951,33.33333333333333,0.006666666666666668
000002.SZ,20140416,7.74,7.92,7.71,7.87,7.76,0.11,1.42,709656.25,557522.1034,000001.SH,2105.1220000000003,2097.2129999999997,2112.05,2092.157,2101.601,3.5210000000000004,0.1675,89361657.0,75099477.74,8.03583333333331,0.10735084445874854,0.16110648075870437,-0.10751127259991167,71.69855069595903,91.16461016212678,32.76643176362353,-2.0636731307681426,37.373737373737406,-2.7954256670902127,33.33333333333333,-0.06999999999999999
000002.SZ,20140417,7.88,7.89,7.73,7.75,7.87,-0.12,-1.52,457592.42,355678.8571,000001.SH,2098.885,2108.947,2110.716,2095.714,2105.1220000000003,-6.237,-0.2963,89896325.0,74257033.528,8.007499999999977,0.08358013519205887,0.1456012116453753,-0.12404215290663284,56.57096362186741,79.63339464870698,10.446101568188283,-3.215735248204532,34.25925925925927,-4.258064516129033,33.33333333333333,-0.003333333333333332
000002.SZ,20140418,7.7,7.8,7.62,7.78,7.75,0.03,0.39,410082.79,316044.5227,000001.SH,2097.748,2091.48,2099.637,2081.185,2098.885,-1.137,-0.0542,88155695.0,72555982.418,7.982499999999977,0.06639704234559751,0.12976037778541974,-0.12672667087964445,67.34360537754132,75.53679822498509,50.95721968265377,-2.5367992483554924,36.363636363636374,-6.555269922879162,41.66666666666667,0.006666666666666668
000002.SZ,20140421,7.71,7.8,7.65,7.66,7.78,-0.12,-1.54,454483.9,351633.9828,000001.SH,2065.826,2085.98,2103.078,2065.234,2097.748,-31.921999999999997,-1.5217,96378369.0,81654552.342,7.929999999999976,0.0426051941912986,0.1123293410665955,-0.1394482937505938,52.30314432576831,67.79224692524616,21.32493912681261,-3.404791929381796,18.81188118811891,-5.74412532637075,33.33333333333333,0.11
000002.SZ,20140422,7.65,7.77,7.62,7.74,7.66,0.08,1.04,648158.43,498926.8107,000001.SH,2072.831,2062.7870000000003,2073.663,2047.332,2065.826,7.005,0.3391,98719882.0,82468105.678,7.899999999999976,0.02986109442150564,0.09583569173757753,-0.13194919463214377,61.535429550512326,65.70664113366821,53.193006384200544,-2.025316455695907,30.000000000000078,-4.780361757105933,41.66666666666667,0.06666666666666667
000002.SZ,20140423,7.72,7.83,7.7,7.8,7.74,0.06,0.78,488859.58,380461.2019,000001.SH,2067.382,2068.084,2076.349,2059.109,2072.831,-5.449,-0.2629,78531521.0,66156169.573,7.8741666666666426,0.02432242828367137,0.0815330390467963,-0.11442122152624987,81.02361970034163,70.81230065589268,101.44625778923952,-0.9418986136096047,33.684210526315844,-4.487179487179494,41.66666666666667,0.05666666666666667
000002.SZ,20140424,7.83,8.1,7.77,7.99,7.8,0.19,2.44,1396402.97,1118052.3661,000001.SH,2057.033,2064.156,2075.757,2056.1929999999998,2067.382,-10.349,-0.5006,78185955.0,64407532.37,7.860833333333308,0.034862533978718524,0.07219893803318075,-0.07467280810892446,136.23796868911697,92.62085666696744,223.472192733416,1.6431676030958458,42.727272727272734,-0.7509386733416833,41.66666666666667,-0.016666666666666666
000002.SZ,20140425,8.07,8.11,7.9,7.94,7.99,-0.05,-0.63,697631.09,558804.6532,000001.SH,2036.519,2060.538,2065.643,2035.566,2057.033,-20.514,-0.9973,93042333.0,74155877.478,7.851666666666642,0.03873455372294288,0.06550606117113318,-0.05354301489638061,161.93642357052272,115.72604563481919,254.3571794419298,1.1250265336449878,44.76190476190475,-1.3853904282115908,41.66666666666667,-0.013333333333333334
000002.SZ,20140428,7.98,8.16,7.92,7.97,7.94,0.03,0.38,968451.18,777834.9258,000001.SH,2003.487,2033.3370000000002,2035.99,2000.1370000000002,2036.519,-33.032,-1.6219999999999999,89795262.0,68541492.566,7.844999999999975,0.043719930403199214,0.06114883501754639,-0.034857809228694345,185.7353934914598,139.06249492036605,279.0811906336473,1.5933715742514374,46.296296296296255,0.25094102885821296,50.0,-0.07666666666666667
000002.SZ,20140429,7.91,7.98,7.67,7.94,7.97,-0.03,-0.38,671097.83,524493.4897,000001.SH,2020.3410000000001,2001.896,2021.68,1997.64,2003.487,16.854,0.8412,76221275.0,56776480.98,7.844166666666641,0.0447344570854149,0.05786595943112009,-0.02626300469141038,194.9347067720846,157.68656553760556,269.4309892410427,1.2217146499525247,49.50495049504951,0.12594458438288003,50.0,-0.05000000000000001
000002.SZ,20140430,7.87,7.98,7.77,7.9,7.94,-0.04,-0.5,395476.43,312451.0184,000001.SH,2026.358,2020.4379999999999,2029.5379999999998,2016.5770000000002,2020.3410000000001,6.017,0.2978,74528578.0,57677357.948,7.841666666666643,0.04182863659899727,0.05465849486469554,-0.025659716531396537,192.17869340361221,169.1839414929411,238.16819722495444,0.7438894792776757,48.54368932038838,1.7721518987341844,50.0,-0.01
000002.SZ,20140505,7.85,7.86,7.67,7.74,7.9,-0.16,-2.03,577174.83,446552.1954,000001.SH,2027.3529999999998,2022.1779999999999,2028.957,2007.351,2026.358,0.995,0.0491,79933395.0,60093487.736,7.839999999999975,0.02631178423386782,0.048989152738529995,-0.04535473700932435,154.78579560240826,164.38455952943016,135.58826774836444,-1.275510204081315,49.01960784313727,-1.679586563307492,50.0,0.006666666666666668
000002.SZ,20140506,7.74,7.9,7.74,7.79,7.74,0.05,0.65,463797.16,362147.1012,000001.SH,2028.0379999999998,2024.256,2038.705,2021.485,2027.3529999999998,0.685,0.0338,74609411.0,57548110.85,7.833333333333308,0.01784346076564436,0.04276001434395287,-0.049833107156617026,140.9683081793834,156.57914241274793,109.74663971265437,-0.5531914893613822,45.83333333333333,0.5134788189987167,50.0,-0.04
000002.SZ,20140507,7.79,7.89,7.75,7.87,7.79,0.08,1.03,527230.15,413257.7433,000001.SH,2010.0829999999999,2023.152,2024.631,2008.451,2028.0379999999998,-17.955,-0.8853,74360192.0,57558051.925,7.843333333333309,0.017387156501188272,0.03768544277539995,-0.04059657254842336,135.6455387862556,149.60127453725048,107.73406728426585,0.3399915002128094,56.5217391304348,1.1435832274459956,58.333333333333336,-0.04666666666666667
000002.SZ,20140508,7.48,7.58,7.32,7.35,7.46,-0.11,-1.47,751904.9,559315.922,000001.SH,2015.274,2006.8529999999998,2036.941,2005.685,2010.0829999999999,5.191,0.2582,77865393.0,59529365.546000004,7.807499999999975,-0.024649972555022437,0.025218359709315474,-0.09973666452867583,94.27651303699083,131.15968737049727,20.510164369977986,-5.859750240153405,34.751773049645365,-4.217687074829939,50.0,0.06
000002.SZ,20140509,7.35,7.37,7.1,7.26,7.35,-0.09,-1.22,629680.12,455104.5834,000001.SH,2011.135,2016.501,2020.454,2001.3,2015.274,-4.138999999999999,-0.2054,76224244.0,57505383.717,7.774166666666642,-0.06448362098874938,0.0072779635697025,-0.14352316911690377,82.6040951110803,114.97448995069162,17.86330543185764,-6.613784971593661,35.507246376811565,-6.611570247933891,50.0,0.12333333333333334
000002.SZ,20140512,7.28,7.43,7.19,7.32,7.26,0.06,0.83,517227.48,378905.109,000001.SH,2052.871,2022.932,2055.506,2016.638,2011.135,41.736000000000004,2.0752,115742077.0,88097002.894,7.739166666666642,-0.09017113903809282,-0.012211856951856571,-0.1559185641724725,82.22989056788073,104.05962348975466,38.57042472413289,-5.416173145256504,34.55882352941176,-6.557377049180322,50.0,0.08666666666666667
000002.SZ,20140513,7.39,7.59,7.37,7.53,7.32,0.21,2.87,897278.66,674165.0606,000001.SH,2050.728,2055.0789999999997,2061.06,2043.547,2052.871,-2.1430000000000002,-0.1044,97223388.0,73741718.051,7.716666666666643,-0.09251695928714465,-0.028272877418914193,-0.1284881637364609,107.90634679834022,105.3418645926165,113.03531120978766,-2.4190064794813364,41.059602649006635,-6.108897742363878,50.0,0.056666666666666664
000002.SZ,20140514,7.65,7.83,7.61,7.63,7.53,0.1,1.33,931987.01,717443.0759,000001.SH,2047.91,2049.27,2056.574,2042.744,2050.728,-2.818,-0.1374,72011125.0,56455292.293000005,7.6866666666666426,-0.08532332034509338,-0.039682966004150035,-0.09128070868188669,137.36966329765883,116.01779749429727,180.07339490438198,-0.7372072853422746,37.32394366197181,-4.06290956749673,50.0,0.019999999999999997
000002.SZ,20140515,7.62,7.64,7.53,7.58,7.63,-0.05,-0.66,458698.7,347998.4971,000001.SH,2024.974,2044.3770000000002,2047.316,2022.861,2047.91,-22.936,-1.12,75845154.0,59773445.331,7.656666666666642,-0.08270353689653476,-0.048287080182626986,-0.06883291342781554,150.83903479103176,127.62487659320875,197.26735118667781,-1.0013060513710381,37.32394366197181,-5.145118733509231,50.0,0.05333333333333334
000002.SZ,20140516,7.58,7.8,7.58,7.7,7.58,0.12,1.58,962341.69,742805.2345,000001.SH,2026.504,2023.596,2027.756,2012.694,2024.974,1.53,0.0756,66353660.0,51625885.302,7.634166666666643,-0.07013585998502592,-0.05265683614310678,-0.03495804768383827,174.63343060142856,143.2943945959487,237.31150261238827,0.8623512716955417,41.059602649006635,-3.1168831168831197,50.0,0.013333333333333334
000002.SZ,20140519,7.66,7.78,7.52,7.69,7.7,-0.01,-0.13,594646.63,455281.1496,000001.SH,2005.183,2023.014,2023.267,1996.015,2026.504,-21.320999999999998,-1.0521,65329438.0,52975245.931,7.613333333333309,-0.06028784120837383,-0.05418303715616019,-0.01220960810442727,189.2617932404585,158.61686081078528,250.55165809980497,1.0070052539407792,41.61073825503356,-2.7308192457737315,50.0,0.06666666666666667
000002.SZ,20140520,7.7,7.78,7.64,7.74,7.69,0.05,0.65,685875.14,530138.2615,000001.SH,2008.119,2011.846,2018.156,2002.759,2005.183,2.9360000000000004,0.1464,61345382.0,49549015.106000006,7.599999999999976,-0.04789651206759693,-0.05292573213844754,0.010058440141701222,205.18687450598463,174.14019870918506,267.2802260995838,1.8421052631582238,44.66666666666666,0.0,58.333333333333336,0.1366666666666667
000002.SZ,20140521,7.68,7.77,7.58,7.74,7.74,0.0,0.0,543435.26,417012.7217,000001.SH,2024.951,2001.306,2025.194,1991.055,2008.119,16.832,0.8382,61811547.0,48415094.175,7.599999999999976,-0.03764237656336711,-0.04986906102343146,0.0244533689201287,215.8035953496687,188.02799758934626,271.3547908703136,1.8421052631582238,50.0,-0.6459948320413413,58.333333333333336,0.12333333333333335
000002.SZ,20140522,7.75,7.94,7.73,7.89,7.74,0.15,1.94,921420.06,726170.1897,000001.SH,2021.285,2023.148,2041.96,2018.8770000000002,2024.951,-3.6660000000000004,-0.18100000000000002,74728474.0,59501663.401,7.6083333333333085,-0.01721372479722394,-0.043337993778189955,0.05224853796193203,241.09128578866822,205.71576032245358,311.8423367210975,3.702081051478976,53.47222222222221,0.25348542458808077,58.333333333333336,0.09333333333333334
000002.SZ,20140523,7.92,8.2,7.85,8.15,7.89,0.26,3.3,1338277.47,1079426.6509999998,000001.SH,2034.569,2020.115,2034.569,2017.739,2021.285,13.284,0.6572,63488065.0,51464939.986,7.631666666666642,0.019728537695305803,-0.030724687483490803,0.10090645035759321,278.90934204093054,230.11362089527924,376.5007843322331,6.791875955449138,58.64197530864198,9.815950920245408,58.333333333333336,0.10000000000000002
000002.SZ,20140526,8.2,8.29,8.07,8.11,8.15,-0.04,-0.49,607556.44,494191.825,000001.SH,2041.476,2042.0279999999998,2045.381,2035.094,2034.569,6.907,0.3395,70281220.0,59840433.361999996,7.694999999999975,0.04525619591372454,-0.015528510804047732,0.12156941343554455,349.8284502495091,270.01856401335584,509.44822272181557,5.3931124106566,83.3333333333333,10.480887792848332,58.333333333333336,0.14333333333333334
000002.SZ,20140527,8.11,8.25,8.06,8.17,8.11,0.06,0.74,800997.43,655534.259,000001.SH,2034.565,2039.7910000000002,2044.148,2032.839,2041.476,-6.9110000000000005,-0.3385,67577889.0,55920518.535,7.770833333333308,0.06952708259865403,0.0014826078764926258,0.13608894944432282,413.7745223885616,317.9372168050911,605.4491335555026,5.136729222520446,90.99099099099095,10.403916768665848,66.66666666666666,0.12666666666666668
000002.SZ,20140528,8.18,8.46,8.17,8.45,8.17,0.28,3.43,1557074.33,1298336.2378,000001.SH,2050.228,2034.5610000000001,2052.656,2029.336,2034.565,15.663,0.7698,81338642.0,68602224.95199999,7.864999999999976,0.1100865854703379,0.02320340339526169,0.1737663641501524,399.84968159237434,345.2413717341855,509.06630130875203,7.438016528925935,92.48120300751876,10.887573964497031,66.66666666666666,-0.016666666666666666
000002.SZ,20140529,8.6,8.75,8.44,8.54,8.45,0.09,1.07,1666996.97,1426865.2316,000001.SH,2040.595,2051.84,2057.077,2039.2379999999998,2050.228,-9.633,-0.4699,81242921.0,69472513.686,7.949166666666642,0.14778891295703644,0.04812050530761665,0.1993368152988396,402.5664543949162,364.3497326210957,478.99989794255714,7.432644931334846,91.73553719008261,10.655737704918026,66.66666666666666,-0.11333333333333333
000002.SZ,20140530,8.58,8.66,8.48,8.55,8.54,0.01,0.12,1061588.47,907940.5015,000001.SH,2039.2120000000002,2040.394,2046.96,2031.3729999999998,2040.595,-1.383,-0.0678,75148898.0,62353642.382,8.025833333333308,0.17644129018499655,0.07378466228309265,0.2053132558038078,438.5530748597692,389.0841800339869,537.4908645113338,6.530993666286296,91.07142857142854,11.345029239766088,66.66666666666666,-0.08
000002.SZ,20140603,8.51,8.63,8.32,8.4,8.55,-0.15,-1.75,1184525.1,997159.5340000001,000001.SH,2038.305,2039.1960000000001,2049.576,2037.3,2039.2120000000002,-0.907,-0.0445,71584124.0,59296437.014,8.094166666666643,0.18491319496262992,0.09601036881900012,0.1778056522872596,436.2283656959869,404.7989085879869,499.0872799119869,3.7784412642852843,83.60655737704913,8.333333333333334,66.66666666666666,-0.05000000000000001
000002.SZ,20140604,8.36,8.4,8.12,8.2,8.4,-0.2,-2.38,773771.64,636734.8834,000001.SH,2024.8339999999998,2037.989,2038.481,2012.9129999999998,2038.305,-13.470999999999998,-0.6609,72412771.0,57467546.43,8.13583333333331,0.1734890383643375,0.11150610272806762,0.12396587127253975,365.4220850671657,391.6733007477132,312.9196537060708,0.7886920004099995,69.23076923076916,6.219512195121938,58.333333333333336,0.03333333333333333
000002.SZ,20140605,8.18,8.35,8.15,8.31,8.2,0.11,1.34,476586.34,392857.1404,000001.SH,2040.878,2019.442,2041.701,2016.175,2024.8339999999998,16.044,0.7924,67949536.0,56376142.155,8.187499999999977,0.17133633403958548,0.1234721489903712,0.09572837009842855,287.4242471876344,356.923616227687,148.42550910752936,1.4961832061071627,72.14285714285708,6.8592057761732885,66.66666666666666,0.02666666666666667
000002.SZ,20140606,8.31,8.33,8.09,8.25,8.31,-0.06,-0.72,495191.23,405369.9224,000001.SH,2029.9560000000001,2040.864,2041.5729999999999,2022.158,2040.878,-10.922,-0.5352,66021744.0,55124242.502,8.229999999999977,0.16291086673056654,0.1313598925384103,0.06310194838431249,224.9494981250896,312.9322435268212,48.98400732162645,0.24301336573539148,68.08510638297864,6.181818181818179,58.333333333333336,0.05000000000000001
000002.SZ,20140609,8.17,8.56,8.12,8.3,8.25,0.05,0.61,826742.96,693052.7169,000001.SH,2030.5020000000002,2024.942,2045.255,2023.1979999999999,2029.9560000000001,0.546,0.0269,64788317.0,55139842.258,8.276666666666644,0.1584417870242909,0.13677627143558643,0.04333103117740894,192.07159524128795,272.6453607649768,30.92406419391034,0.28191703584401834,69.17808219178076,4.93975903614459,66.66666666666666,0.03666666666666666
000002.SZ,20140610,8.25,8.49,8.25,8.39,8.3,0.09,1.08,695095.2,581961.3976,000001.SH,2052.532,2033.207,2052.765,2026.389,2030.5020000000002,22.03,1.085,79623717.0,65406104.835,8.31833333333331,0.16031425406895572,0.14148386796226028,0.03766077221339087,169.71439682752535,238.33503945249296,32.473111577590146,0.8615507914248508,67.8571428571428,2.860548271752088,66.66666666666666,0.013333333333333334
000002.SZ,20140611,8.38,8.52,8.32,8.4,8.39,0.01,0.12,579668.17,489075.9724,000001.SH,2054.948,2049.1279999999997,2056.631,2045.4070000000002,2052.532,2.416,0.1177,74444354.0,63177390.287,8.339166666666644,0.16075206438521583,0.1453375072468514,0.030829114276728853,156.19848677390584,210.9561885596306,46.68308320245632,0.7294893574500608,60.869565217391255,3.452380952380963,66.66666666666666,-0.04666666666666667
000002.SZ,20140612,8.39,8.46,8.2,8.41,8.4,0.01,0.12,801011.01,665178.1867,000001.SH,2051.7129999999997,2051.5820000000003,2057.105,2045.9620000000002,2054.948,-3.235,-0.1574,81711186.0,69306421.81899999,8.364166666666643,0.1600608666058161,0.14828217911864436,0.02355737497434346,148.57676896038166,190.16304869321428,65.40420949471644,0.5479725017438378,63.39285714285712,2.8537455410225947,75.0,-0.09666666666666668
000002.SZ,20140613,8.38,8.48,8.28,8.43,8.41,0.02,0.24,635541.28,533383.8937,000001.SH,2070.715,2049.206,2073.596,2048.618,2051.7129999999997,19.002,0.9262,97174806.0,82546974.059,8.385833333333311,0.1592907160196102,0.15048388649883754,0.017613659041545326,146.27340152914326,175.53316630519058,87.75387197704862,0.5266819040050337,62.03703703703699,-0.23724792408065926,75.0,-0.11000000000000003
000002.SZ,20140616,8.41,8.42,8.18,8.26,8.43,-0.17,-2.02,863513.25,713535.1718,000001.SH,2085.9829999999997,2070.699,2087.322,2069.4410000000003,2070.715,15.267999999999999,0.7373,95939770.0,79953076.117,8.369999999999978,0.14331078930939434,0.1490492670609489,-0.01147695550310912,121.12671213053993,157.39768158030702,48.58477323100573,-1.3142174432494433,40.20618556701038,-3.3898305084745686,66.66666666666666,-0.09000000000000001
000002.SZ,20140617,8.25,8.25,8.04,8.12,8.26,-0.14,-1.69,685986.4,554925.8555,000001.SH,2066.698,2080.482,2080.482,2064.666,2085.9829999999997,-19.285,-0.9245,87800481.0,70923265.343,8.334999999999978,0.11798964115399002,0.14283734187955713,-0.049695401451134213,93.44955411877261,136.08163909312887,8.185384170060104,-2.5794841031791136,29.411764705882455,-5.295566502463073,58.333333333333336,0.003333333333333336
000002.SZ,20140618,8.12,8.17,8.07,8.1,8.12,-0.02,-0.25,346365.46,281499.4841,000001.SH,2055.519,2064.383,2066.913,2051.746,2066.698,-11.179,-0.5409,87245350.0,70472931.939,8.297499999999976,0.09521108187378502,0.1333120898784027,-0.07620201600923537,77.68431813046384,116.61586543890719,-0.17877648642289046,-2.380235010545071,28.155339805825253,-3.7037037037037126,50.0,0.016666666666666673
000002.SZ,20140619,8.13,8.15,7.97,7.99,8.1,-0.11,-1.36,405218.29,326318.4712,000001.SH,2023.735,2054.62,2059.255,2017.6529999999998,2055.519,-31.784000000000002,-1.5463,92914274.0,74628946.05600001,8.263333333333309,0.06750467694628881,0.12015060729197992,-0.10529186069138222,55.493249124013005,96.24166000060912,-26.003572629179217,-3.307785397337346,29.292929292929326,-2.628285356695858,50.0,0.03333333333333333
000002.SZ,20140620,8.04,8.13,7.99,8.13,7.99,0.14,1.75,426682.77,344097.0945,000001.SH,2026.674,2013.414,2027.148,2010.53,2023.735,2.9389999999999996,0.1452,67167246.0,53224269.342,8.257499999999975,0.05619618673874882,0.1073597231813337,-0.10232707288516976,70.328832749342,87.60405091685341,35.77839641431919,-1.54405086285165,46.23655913978503,-2.2140221402213984,58.333333333333336,2.3129646346357427e-18
000002.SZ,20140623,8.13,8.18,8.08,8.15,8.13,0.02,0.25,249327.78,202745.8921,000001.SH,2024.365,2026.226,2033.32,2022.9170000000001,2026.674,-2.309,-0.1139,70485162.0,57772730.103,8.244166666666642,0.04829128772441926,0.09554603608995081,-0.0945094967310631,84.3858884995612,86.53133011108935,80.09500527650493,-1.1422217729704847,40.47619047619047,-1.2269938650306704,58.333333333333336,0.036666666666666674
000002.SZ,20140624,8.19,8.19,8.05,8.09,8.15,-0.06,-0.74,324250.74,263219.9521,000001.SH,2033.931,2023.6989999999998,2034.707,2021.75,2024.365,9.566,0.4725,71214634.0,61684910.986,8.23083333333331,0.0367613379243128,0.08378909645682321,-0.09405551706502083,81.25725899970733,84.77330640729535,74.22516418453128,-1.7110458641285062,40.47619047619047,-2.595797280593336,58.333333333333336,0.07666666666666667
000002.SZ,20140625,8.13,8.14,7.96,8.13,8.09,0.04,0.49,536538.21,431750.7224,000001.SH,2025.5020000000002,2030.433,2030.616,2018.36,2033.931,-8.429,-0.4144,67539610.0,55989137.975,8.216666666666642,0.03049985203620409,0.07313124757269938,-0.08526279107299059,87.50483933313824,85.68381738257631,91.14688323426208,-1.0547667342796112,39.75903614457832,-3.1980319803198003,58.333333333333336,0.04666666666666667
000002.SZ,20140626,8.12,8.33,8.09,8.26,8.13,0.13,1.6,599034.77,493632.4371,000001.SH,2038.6770000000001,2025.662,2040.754,2025.3139999999999,2025.5020000000002,13.175,0.6505,80955778.0,66534274.736,8.20583333333331,0.03561692318328191,0.06562838269481588,-0.060022919023067944,117.16008896718988,96.17590791078084,159.12845108000795,0.6600995226975573,42.52873563218385,-1.6949152542372952,58.333333333333336,-0.053333333333333344
000002.SZ,20140627,8.27,8.38,8.23,8.32,8.26,0.06,0.73,550831.58,457646.8902,000001.SH,2036.51,2031.9070000000002,2043.9820000000002,2025.0729999999999,2038.6770000000001,-2.167,-0.1063,97592017.0,76710586.646,8.199166666666642,0.04400645843317896,0.0613039978424885,-0.03459507881861908,148.69496127224394,113.68225903126854,218.72036575419472,1.4737270047772189,45.65217391304348,-1.0817307692307674,58.333333333333336,-0.06666666666666668
000002.SZ,20140630,8.32,8.35,8.22,8.27,8.32,-0.05,-0.6,393736.46,325828.9704,000001.SH,2048.327,2038.6129999999998,2052.342,2038.527,2036.408,11.919,0.5853,96666598.0,80011169.57,8.187499999999975,0.046089354045683706,0.058261069083127545,-0.02434343007488768,159.91428790698578,129.0929353231743,221.55699307460873,1.007633587786561,42.70833333333331,-1.9347037484885146,50.0,-0.04000000000000001
000002.SZ,20140701,8.29,8.29,8.06,8.1,8.27,-0.17,-2.06,609368.86,494620.5261,000001.SH,2050.381,2051.225,2052.635,2041.9370000000001,2048.327,2.0540000000000003,0.1003,98457409.0,83499762.384,8.159999999999975,0.033634763952397506,0.05333580805698154,-0.039402088209168074,134.0605056634805,130.74879210327637,140.6839327838888,-0.7352941176467623,35.13513513513515,-1.9753086419753105,41.66666666666667,0.12333333333333334
000002.SZ,20140702,8.09,8.13,8.05,8.12,8.1,0.02,0.25,406331.22,328887.4414,000001.SH,2059.4179999999997,2049.485,2060.595,2044.035,2050.381,9.037,0.4407,109553911.0,89304983.545,8.148333333333309,0.025089033663327598,0.04768645317825075,-0.045194839029846307,120.74621946192788,127.41460122282687,107.4094559401299,-0.3477193700140245,42.70833333333331,0.0,50.0,0.2133333333333333
000002.SZ,20140703,8.11,8.17,8.1,8.15,8.12,0.03,0.37,288037.44,234449.7872,000001.SH,2063.229,2051.632,2066.641,2048.081,2059.4179999999997,3.8110000000000004,0.1851,122926582.0,96182469.062,8.150833333333308,0.020500908409344376,0.04224934422446948,-0.043496871630250206,117.75238160206946,124.19386134924106,104.86942210772625,-0.010223903486036712,51.764705882353,0.6134969325153461,58.333333333333336,0.17666666666666667
